timestamp,frame_idx,stamp_idx,bg_x,bg_y,bg_z,bg_norm,ba_x,ba_y,ba_z,ba_norm
62.24,139,778,-0.00024088319068169095,-2.662460983228873e-05,-0.00018804670697067504,0.00030674932013653825,0.002758084199899028,0.011845949242723395,-0.006958511699421722,0.014012652389390833
62.32,139,779,-0.0002451762398694782,-2.7543582241014036e-05,-0.00018400304587663584,0.000307777774394258,0.002820429236042066,0.011560095664195365,-0.007364593158672186,0.013993850979399146
62.4,139,780,-0.000244346030324246,-2.427032588834503e-05,-0.0001830660954350033,0.000306279654159008,0.0030793171222393595,0.011697253233199312,-0.008160416157609866,0.014591104105114473
62.48,139,781,-0.0002450003208903516,-2.35395038322756e-05,-0.00018801040189082456,0.0003097211273003415,0.0033888283841317915,0.011799652391498288,-0.00858800985809574,0.014982318502155737
62.56,139,782,-0.00024012516613032217,-2.812778414959105e-05,-0.0001879063625401732,0.0003062026595791745,0.003744521889861929,0.011738137891251135,-0.008825524918407775,0.015155699107039483
62.64,140,783,-0.0002409610033394317,-2.5616496322357802e-05,-0.0001878954709161285,0.00030663189332646513,0.0030239094081607352,0.011546848420579719,-0.006132424237063493,0.013419402504580116
62.72,140,784,-0.0002493186863058346,-2.0510229258490486e-05,-0.0002046319661449503,0.00032319455195570836,0.003002441235415375,0.011598700439847199,-0.007110178830604009,0.013931947037962914
62.8,140,785,-0.0002516273850932986,-2.6541398689090628e-05,-0.00019481042999502254,0.0003193303781479458,0.0036594155867951264,0.011592275154979856,-0.007902358818758405,0.014498946189501191
62.88,140,786,-0.0002445382858784593,-2.983841194546742e-05,-0.00018331861778453953,0.0003070749415276938,0.004333014895749543,0.011611905192511368,-0.008537278749683784,0.015049800288922848
62.96,140,787,-0.0002464058429529597,-3.0138270530052985e-05,-0.0001807368391984785,0.00030706670258326277,0.003959274920905536,0.011551405704716095,-0.008748083987015832,0.015021311696990442
63.04,140,788,-0.0002454145289603023,-2.964579697086211e-05,-0.00018249786112476023,0.00030726638868896306,0.0038063193928583416,0.011530135393141416,-0.008778529258944668,0.01498314604663418
