timestamp,frame_idx,stamp_idx,bg_x,bg_y,bg_z,bg_norm,ba_x,ba_y,ba_z,ba_norm
44.8,108,448,0.02076484453818037,0.02778699023989784,0.012791454034102217,0.03697183916974549,0.04570801965185792,0.03974043429673218,0.0529993865502217,0.08048266989412899
44.9,108,449,0.020741737761702597,0.027752660233533465,0.0128034989809493,0.03693723624702258,0.050044170200972085,0.03558156741114326,0.05539339193321355,0.08269761048787445
45.0,108,450,0.020653197944518885,0.02775558150003647,0.012837662088438503,0.03690165928027596,0.04258230522711971,0.03609778373153899,0.050952128967017694,0.07558056731102349
45.1,108,451,0.020535200013264858,0.027770249218232377,0.012878823606378468,0.03686116219968844,0.042333058375237397,0.030206986210824627,0.05435508127087651,0.07522648939905276
45.2,108,452,0.020384505393273567,0.027800219256094147,0.012942327868293284,0.03682233155933649,0.03669807116887705,0.04537954928686286,0.04643282577124618,0.07457921446420365
45.3,108,453,0.020267715674957047,0.02779125669072533,0.013026187501311941,0.03678064447437022,0.04325177356985264,0.037098361182384375,0.05092783510660944,0.07642413694640227
45.4,108,454,0.0202190144541943,0.027765422129784167,0.013071489856928426,0.03675038855065085,0.04317794884897035,0.046878094767821184,0.04993795116679424,0.08096721560361483
45.5,108,455,0.020264987847985444,0.02769698861502477,0.013114701045826122,0.03673946507968239,0.03978123391239403,0.041395939898176234,0.052510157935383446,0.07780415861665069
45.6,108,456,0.020385063569487147,0.027731851489417564,0.013055920512111437,0.03681118667174036,0.04239239134234631,0.04018173267291425,0.05302568455442596,0.07888859047280329
45.7,108,457,0.020515286654076936,0.02774909708927912,0.012976296265399272,0.036868328420700085,0.0424000095136395,0.030818688780971798,0.05695857907466444,0.07740692549856194
45.8,108,458,0.020675853384167945,0.02780756945373866,0.012741277568915264,0.036920075652363604,0.03883614859723017,0.0454405045778215,0.0535966428012992,0.08028502982326916
45.9,109,459,0.02073240343290365,0.027782620165515456,0.012733295855222225,0.03693024991389309,0.03037368147072671,0.030558182060109275,0.0597103679514908,0.07363213332374917
46.0,109,460,0.020634815627753454,0.027850954512084757,0.012753869231479243,0.03693416390822006,0.026005402251684417,0.03546478401010929,0.05510832292432352,0.07050502894607687
46.1,110,461,0.020510201530859414,0.027960860772520895,0.01282494774076653,0.036972386811378,0.03867810544647774,0.03927065548297152,0.06044386569681515,0.08180245181756912
46.2,110,462,0.02037916796686935,0.028021228844170444,0.012884251942113218,0.03696625083866487,0.012555454771480956,0.02675411890950581,0.05997107787098238,0.06685770340170319
46.3,111,463,0.020601899356357492,0.027904155696370097,0.013009867342697504,0.037045064590189795,0.018856976918541185,0.014756652265409866,0.06546791051753179,0.06970933705121697
46.4,111,464,0.020614240770424223,0.02788000684748756,0.013006964608647153,0.03703272650896195,0.021441763249934853,0.02415322968934011,0.06231530066670919,0.0701877796548277
46.5,112,465,0.02058555992527604,0.027930443540766244,0.013044668334243928,0.03706802295471783,0.015501727149893446,0.034055536407965784,0.05187172178505653,0.06395903865451961
46.6,112,466,0.020547020454842652,0.02794134325574734,0.013058575732368398,0.037059750574784237,0.02247985891618478,0.042217671691223695,0.047341710085556,0.06729720182700286
46.7,112,467,0.020491541905644735,0.027965351531336953,0.013079038418671134,0.03705435766410099,0.022034012923192813,0.0444526561504207,0.04557319632749166,0.0673680383255373
46.8,113,468,0.020496097724539544,0.02792766786318253,0.01305351083369848,0.037019438127767375,0.01984779009703756,0.04283255805234738,0.04023507111866299,0.06202760473343816
46.9,113,469,0.020547520903094106,0.027886060439400468,0.013036246617923393,0.03701049456541083,0.021225577060770114,0.043900974721410024,0.038149525727972415,0.061912898626391266
47.0,113,470,0.02063101234092217,0.027819098582174566,0.013005883460675133,0.0369958635624132,0.03103064741431618,0.0413547343196154,0.04277364357556619,0.0671021587903635
47.1,113,471,0.020668573556348505,0.027802261518296945,0.012980796962794637,0.036995361441338324,0.030669109829526794,0.044831829907296485,0.03875886964138859,0.06672883369616536
47.2,113,472,0.02064412222334428,0.027834676044694223,0.01297546622639468,0.037004211877538495,0.028485574226377177,0.04422851125768135,0.03895315766832383,0.06545943506791504
47.3,113,473,0.020592616103657146,0.027886513481234686,0.01296759201368158,0.037011780756469714,0.035533459315693385,0.0411375165220948,0.040918970810107154,0.06803884308763679
47.4,113,474,0.02056498736131552,0.02792088566744214,0.012920660161094735,0.03700591872422496,0.042084044455565156,0.03519664386318678,0.0427692545765948,0.06956349383122992
47.5,113,475,0.02060296548212535,0.02792472403592099,0.012817251626992569,0.03699397705586189,0.04889929711130405,0.03348718696382889,0.04144850715155404,0.07232227660840362
47.6,114,476,0.0207447237178264,0.02785129205006593,0.01265873392778121,0.03696324628115574,0.04024329794321825,0.03815053615393921,0.032436387683975366,0.06424255353085527
47.7,114,477,0.020858498339290793,0.0278329170811551,0.012575842848658977,0.03698513281807731,0.053425500075258314,0.041289013831887184,0.055264518099636624,0.08725384623205021
47.8,115,478,0.020917980037771088,0.027808648243216313,0.012522084229364601,0.036982230860547465,0.04666105315875153,0.018789990545750885,0.059242955199643614,0.07771772878423702
47.9,116,479,0.020946043090165418,0.027826284910779663,0.012557302910967823,0.037023299548645736,0.03131336801398935,0.009008497971669721,0.05047067573109138,0.06007469651057828
48.0,117,480,0.020906810772641605,0.027863229547766214,0.012595811066936085,0.037041986366129244,0.01796524366048202,0.020135896758129216,0.036485556807496704,0.04538061451311118
48.1,117,481,0.020824584683507733,0.02788754951921887,0.012659642029839204,0.03703572979908916,0.034708581699128514,0.02935069011271461,0.04045885039225288,0.0608528325447582
48.2,118,482,0.020747295793604202,0.02797895814540951,0.012716885695598009,0.03708087867681656,0.02936900864493673,0.022150828939108528,0.03695876456839777,0.05214545205382988
48.3,118,483,0.02073459817225112,0.027988291890449345,0.012712162006515152,0.03707920046588922,0.029437336083613402,0.01942758458120514,0.036556210501066,0.050797089725275954
48.4,119,484,0.020844727001040536,0.027964240154947327,0.012675988501540243,0.03711040360441607,0.035267246599465514,0.020908272274900476,0.029991509702699013,0.05079788564966039
48.5,119,485,0.020955841779643894,0.027877901833851016,0.012602346116681979,0.037082931963316385,0.0389418879068589,-0.002191772566881337,0.030165934353013842,0.04930778940619461
48.6,120,486,0.021108252730678612,0.027812462773676938,0.012571941218698396,0.03710990602097739,0.042728873972687646,0.016443850289703833,0.038320046661191876,0.05970412765831136
48.7,120,487,0.021109585704402443,0.02780310266273141,0.01261072627318803,0.03711680944562947,0.03472395852663417,0.02344528867109586,0.03616730164614893,0.055348970767250524
48.8,121,488,0.021009847563942818,0.027747953714016012,0.012617123724676903,0.03702100000079811,0.027481817515415088,0.006414158133645639,0.036958538245443436,0.04650080932364396
48.9,121,489,0.020902827234331255,0.027752535280015568,0.012706525189669743,0.036994420974689156,0.030416376974927082,0.004439322842805362,0.03419863851532974,0.04598271905711669
49.0,121,490,0.020841825557302684,0.02774879693331238,0.012764866360267435,0.03697728001087599,0.03493878596388395,0.010124938883437191,0.03334754575750674,0.04934867738929219
49.1,122,491,0.02079836779218654,0.027723122109389153,0.012771516547738497,0.036935825931476374,0.026481271108476957,0.007764199156421071,0.02544930225982252,0.037539412536333513
49.2,122,492,0.020761652444843907,0.027716734201308744,0.012810385212144624,0.0369238342579698,0.035608134029094254,0.026359582557895812,0.02388807679970759,0.05033296151478863
49.3,122,493,0.020686332397050308,0.027735910459186552,0.012845987023267618,0.03690832507230892,0.042907017149463864,0.021449044746191814,0.027991474895501963,0.05553914212529792
49.4,122,494,0.020587041529902463,0.027783649682912772,0.012900286333803473,0.03690765308375574,0.04731219099451091,0.02098497373681353,0.027526852744638224,0.05862201089574486
